"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","MixedwoodUP20","MixedwoodUP40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"59","4-1-74-20-NW",0,0,0,0.00731379497081,0,13.501946828851,0,6.331368008002,2.718065259385,0,0,0,0,0,3.21511132262,0,0,2.14703895694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71842951884,0,0,23.605448539107,0,0,1.6853510575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3770266482068,0,0
"60","4-1-74-20-SE",0,0,8.75060759573,0,0,0,16.083693875,0.134702108687429,7.8746781581,0,0,0,0,0,0.49151415489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62319437139,0,0,6.40617528059388,0,11.8574369578,0.0326856339178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481082256997,0,0
"61","4-1-74-20-SW",0,0,0,1.84924132824,0,3.67617398459,0.208847113107,14.60528365043,7.882323886653,0,0,0,0,0,0.703489780393,0,0,0.0555524086527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989059157472,0,0,17.2031734293368,0,0.376094876499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3410346066373,0,0
"62","4-1-74-21-NE",0,0,2.37517761236,2.09230724954,0,5.071906673334,6.80728939377,5.0128624772337,16.930389289592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54633543716,9.425810108927,0.996789041213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481282575352,0,0
"63","4-1-74-21-NW",0,0,0.957013044999,0,0,5.361432133209,0,21.958827967911,15.6233468714751,0,0,0,0,0,0.0542937498441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8077063392458,0.575839000380425,0,1.862132726532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4934286747788,0,0
"64","4-1-74-21-SE",0,0,5.64894906839,0,0,0,5.0008535489,15.69853193724,19.16622026963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19587232701,0,0,17.104846238783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481179935579,0,0
"65","4-1-74-21-SW",0,0,1.636459225907,0,0,4.71522461137,0,7.76430303707,12.005811766915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2078428925738,0,0,21.573042320666,0,7.940883317598,1.2178305118279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4931546578953,0,0
"66","4-1-74-22-NE",0,0,0,0,0,0,18.63536879712,1.26512032015,5.053458863807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5864241313447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","4-1-74-22-NW",0,0,6.0132032864294,0,0,0,13.54711185644,5.91007305743,5.608403905726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648476057496,0,0,2.673369862546,13.859513647035,2.109860907632,1.94708371631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6623426025897,0,0
"68","4-1-74-22-SE",0.262224553513,0,0,0.241009142986,0,3.82934744092,33.842097425607,2.89813355288,4.45419590645,0,0,0,0,0,0,0.421796042975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5530673045277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4808077357711,0,0
"69","4-1-74-22-SW",0,0,6.46688951955,0,0,2.8361066711,1.1937290877429,3.507218610627,17.772338110459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2182494629587,0,0,0.1758613394931,6.136726393242,0.00209831112498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72637208251925,0,0
"70","4-1-74-23-NE",0,0,0,0,0,0,2.69010954862405,13.429441609063,10.342042688723,0,0,0,0,0,0,0.56290211555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299594610046,0,0,0,15.0139713718709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","4-1-74-23-NW",0,0,0,0,0,0,0,7.7964012282985,18.138521208968,0,0,0,0,0,0,0.774101393049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113686455843,0,0,0,12.919813014741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","4-1-74-23-SE",0,0,5.15536042393,0,0,0,7.982670466312,11.444963182149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44799779154,0,0,0,37.029170679892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503620050497,0,0
"73","4-1-74-23-SW",0,0,0,0,0,0,17.60890499134,3.737505947155,8.458069611407,0,0,0,0,0,0,2.487420641748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37464613416,0,0,0,30.024764285829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4938831555435,0,0
"74","4-1-74-24-NE",0,0,0,0,0,0,0,10.433005280031,5.6392597098578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10146077746,0,0,0,0,0,0.933263399603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490127206565,0,0
"75","4-1-74-24-NW",0,0,0.991299263369,0,0,0,0,3.401235964168,3.79113342672,0,0,0,0,0,0,2.269629739861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9952128161199,0,0,0,1.124937734683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","4-1-74-24-SE",0,0,0,0,0,0,6.561921146377,14.4237517444594,0.109043425835,0,0,0,0,0,0,0.64570840064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.02782556806,0,0,0,10.61173583399,0,0.986255947466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2536733838798,0,0
"77","4-1-74-24-SW",0,0,6.36799470923,0,0,0,15.410681027008,0.30351941896,4.4782350877,0,0,0,0,0,0,2.513753983122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1073701468729,0,6.19311458724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4933930534376,0,0
"78","4-1-74-25-NE",0,0,1.36767568609,0.000126389274101,0,0,4.385639738738,2.89802441037,7.62232735361,0,0,0,0,0,0,16.940910870841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4338271172132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34473266198,0,0
"79","4-1-74-25-NW",0,0,0,0,0,0,4.71087510527901,10.0305460964844,24.1599381343866,0,0,0,0,0,0,0.549177738235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.784537862653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3335684230056,0,0
"80","4-1-74-25-SE",0,0,0.229490044361,0,0,0,1.09698184226,17.119644534612,0,0,0,0,0,0,0,11.5206280193597,1.18986854275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97311289927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6011489026433,0,0
"81","4-1-74-25-SW",0,0,0,0,0,0,5.05397874417,13.6470242622384,0,0,0,0,0,0,0,3.33147634059905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.400781776271,0,0,0,13.373805758809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","4-1-74-26-NE",0,0,2.36794453557,0,0,0,25.2167593305708,4.4781482417504,2.621711045453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.775855899343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480585565262,0,0
"83","4-1-74-26-NW",0,0,1.31478758071,0,0,0,13.972687112129,0,12.64329593767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0085519575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492658858933,0,0
"84","4-1-74-26-SE",0,0,0,0,0,0,14.399891726217,11.642069321991,4.217839490396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.562409645577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","4-1-74-26-SW",0,0,0,0,0,0,4.79663726145,0,27.1075606708868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802337970519,20.7667822032451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","4-1-74-27-NE",0,0,0,0,0,0,21.93399079086,0,0.697748406782,0,0,0,0,0,0,1.13565787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78011632033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4605713538929,0,0
"87","4-1-74-27-NW",0,0,0,0,0,0,27.8432970154166,4.05564711321,3.26607834972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00761009972,29.905159268717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9783359390022,0,0
"88","4-1-74-27-SE",0,0,0,0,0,0,10.545132017965,0.238401325233,7.705934846638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61136480822,23.4120293665805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","4-1-74-27-SW",0,0,0,0,0,0,28.338887186873,3.72385049584642,1.1129696413564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06779088470796,27.443248939019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39723629851743,0,0
"90","4-1-74-28-NE",0,0,2.811707822353,13.3549623979,0,0,16.62554549016,4.27490051206,6.51234013469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80223135156406,11.83631495219,0,1.11889330374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479903093759,0,0
"91","4-1-74-28-NW",0,0,1.463400890043,0.963892915504,1.327795995026,0,2.85272464212,8.279991911695,6.7992691741237,0,0,0,0,0,3.650845107504,3.43223085541991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.390842504424,0.588461340061,2.12258918388,2.77571858891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4895395423583,0,0
"92","4-1-74-28-SE",0.237956835165,0,0,3.486877854,0,0,5.31332393542,0,32.1602111246234,0,0,0,0,0,0,0,0.213467093223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.283024201669,7.8912146280323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","4-1-74-28-SW",0,0,3.5114912638969,0,0,13.133639567736,0,1.72523587731,10.3702698972934,0,0,0,0,0,8.849433587129,0,1.32612755714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7571426880997,0,0,9.30834341631005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","4-1-74-29-NE",0,0,1.54412416782,5.714449377067,1.82921147001,0,0.604259865546,3.94460539889,15.838618948909,0,0,0,0,0,0.419860732556,0.0365727070093,0,1.91387996344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.621060272345,1.57038961900909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38518806942604,0,0
"95","4-1-74-29-NW",0,0,0,16.625215434541,0,5.83960821331,0.7143246710174,0.131827612362,15.219526887899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171272528267,0,0,0,0,23.8121280156675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4242730611065,0,0.547684350739
"96","4-1-74-29-SE",0,0,4.12762114304,0,0,0,0,3.63170172509558,21.7312628124863,0,0,0,0,0,2.68038166922283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.641732252407,0,0,23.829746041448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","4-1-74-29-SW",0,0,0,3.664709259333,0,8.2000749676091,2.10751924263,1.364603062332,5.28030408508671,0,0,0,0,0,0,0,0,0.0996448654595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1464741492156,0,0.0327162274708,0,0,34.174979828016,0,0,0.429622198056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","4-1-74-3-NE",0,0,0,3.43564015953,0,0,0,2.21183200042,20.45449656951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.482648633978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966849654363,0,0
"99","4-1-74-3-NW",0,0,0,0,0,0,1.740371485256,2.948740808768,17.164738024636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72334294724,0,0,0.133415157904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90861646275046,0,0
"100","4-1-74-3-SE",0,0,0,1.62516031274,0,11.8110544802,0,0.068535030202,6.985213507918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.969935646301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","4-1-74-3-SW",0,0,0,2.4268026649,0,2.662670484965,0,6.017925124773,17.153823624965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839368587526,0,0,5.387794712045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974647182277,0,0
"102","4-1-74-30-NE",0,0,0.201001911479,4.014162751979,0,20.25204014724,0,3.3347367281594,6.5770485171525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66738440363,0,0,17.621921668309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48048127832859,0,0
"103","4-1-74-30-NW",0,0,3.61318297591,6.95370137374,0,4.02824321634,0,11.74625460569,2.763892496808,0,0,0,0,0,3.34322608116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259931184439,0,0,30.997580296171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4932003114534,0,0
"104","4-1-74-30-SE",0,0,0,4.28000234423,0,13.944331007214,0,2.19474631920755,4.88454436778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.501575459845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","4-1-74-30-SW",0,0,0,2.46841788652,0,13.032111085102,0,11.6273483812549,1.590617044163,0,0,0,0,0,0.000314880648823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.911449308742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","4-1-74-31-NE",0,0,0,0,0,24.76531924769,0,0.926032800744,14.99274312463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.574836507375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","4-1-74-31-NW",0,0,0,0,0,7.8905364682,0,0.223698626296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.061834871046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","4-1-74-31-SE",0,0,2.1746263785961,4.40621619712,0,10.23400342759,0,0,3.05680855800561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5047071150659,0,0,26.9857787830372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393385526812,0,0
"109","4-1-74-31-SW",0,0,2.895323325748,1.65219386427,0,4.783497408361,0,0.0956555357466,9.73877672907,0,0,0,0,0,1.60689324738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154812166015,0,0,38.696500858752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4916511123709,0,0
"110","4-1-74-32-NE",0,0,0,0,0,0,22.624789910964,0,3.09121595476,0,0,0,0,0,0.268975084588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.464026107709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","4-1-74-32-NW",0,0,10.27326160656,0,0,0,2.44150369161,3.0436049297,11.8944810137717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81173408124792,3.784880200298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237832459159,0,0
"112","4-1-74-32-SE",0,0,2.67082499423,0,0,0,13.5019188754607,0.283707412385,11.19304863154,0,0,0,0,0,0,2.88092492035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41049036103,17.045627012576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64827902275,0,0
"113","4-1-74-32-SW",0,0,0,2.648750143964,0,0.5457623172524,21.9293717020341,0.998572154363,23.9013716273424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.617595001371,7.518671097465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774744334469,0,0
"114","4-1-74-33-NE",0,0,36.62378009743,1.80369044215,0,0,2.16348738588,0,4.8893218123139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562118860886,4.1717860361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","4-1-74-33-NW",0,0,9.82701569941,0,0,0,11.736223740541,0,23.53217211097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1070261828256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3923769056227,0,0
"116","4-1-74-33-SE",0,0,4.97232370566,0.763078723167,0,0,9.48258632412392,2.4178057276507,20.36132736501,0,0,0,0,0,0,1.60706207078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02091687464,0,0,0,16.988404825029,0,0.393555192871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480520677862,0,0
"117","4-1-74-33-SW",0,0,0,0,0,0,2.09809350406,3.08210045359,15.020401749788,0,0,0,0,0,0.668690460417,1.745258653478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70307288148,24.1658717942799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886265182125,0,0
"118","4-1-74-34-NE",0,0,0,9.69335101206,0,0,0,7.240893451197,3.1937398509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3525582889768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","4-1-74-34-NW",0,0,1.977671018269,9.731154738005,0,0.316359728871,0.189310338236,6.732940120456,16.011987708707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.531396759786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34290944806,0,0
